18322,吉田郡永平寺町,19821
18380,今立郡,3370
18382,今立郡池田町,3370
18400,南条郡,12173
18404,南条郡南越前町,12173
18420,丹生郡,24329
18423,丹生郡越前町,24329
18440,三方郡,10918
18442,三方郡美浜町,10918
18480,大飯郡,20191
18481,大飯郡高浜町,11307
18483,大飯郡おおい町,8884
18500,三方上中郡,16667
18501,三方上中郡若狭町,16667
19000,山梨県,867122
19201,甲府市,192580
19202,富士吉田市,52636
19204,都留市,32255
19205,山梨市,38375
19206,大月市,29517
19207,韮崎市,31714
19208,南アルプス市,72931
19209,北杜市,49317
19210,甲斐市,72683
19211,笛吹市,71379
19212,上野原市,27248
19213,甲州市,36002
19214,中央市,29890
19340,西八代郡,17884
19346,西八代郡市川三郷町,17884
19360,南巨摩郡,43681
19361,南巨摩郡増穂町,12966
19362,南巨摩郡鰍沢町,4057
19364,南巨摩郡早川町,1407
19365,南巨摩郡身延町,15640
19366,南巨摩郡南部町,9611
19380,中巨摩郡,16850
19384,中巨摩郡昭和町,16850
19420,南都留郡,50569
19422,南都留郡道志村,1992
19423,南都留郡西桂町,4817
19424,南都留郡忍野村,8811
19425,南都留郡山中湖村,5918
19429,南都留郡鳴沢村,3139
19430,南都留郡富士河口湖町,25892
19440,北都留郡,1611
19442,北都留郡小菅村,872
19443,北都留郡丹波山村,739
20000,長野県,2168926
20201,長野市,377887
20202,松本市,223246
20203,上田市,160192
20204,岡谷市,53691
20205,飯田市,106024
20206,諏訪市,51239
20207,須坂市,52966
20208,小諸市,44047
20209,伊那市,70699
20210,駒ヶ根市,34008
20211,中野市,47218
20212,大町市,30720
20213,飯山市,24734
20214,茅野市,56083
20215,塩尻市,67066
20217,佐久市,99659
20218,千曲市,63155
20219,東御市,31243
20220,安曇野市,97552
20300,南佐久郡,27966
20303,南佐久郡小海町,5448
20304,南佐久郡川上村,4375
20305,南佐久郡南牧村,3323
20306,南佐久郡南相木村,1155
20307,南佐久郡北相木村,885
20309,南佐久郡佐久穂町,12780
20320,北佐久郡,41497
20321,北佐久郡軽井沢町,18951
20323,北佐久郡御代田町,14443
20324,北佐久郡立科町,8103
20340,小県郡,12025
20349,小県郡青木村,4848
20350,小県郡長和町,7177
20360,諏訪郡,45174
20361,諏訪郡下諏訪町,21976
20362,諏訪郡富士見町,15400
20363,諏訪郡原村,7798
20380,上伊那郡,84879
20382,上伊那郡辰野町,21569
20383,上伊那郡箕輪町,24929
20384,上伊那郡飯島町,10012
20385,上伊那郡南箕輪村,14005
20386,上伊那郡中川村,5296
20388,上伊那郡宮田村,9068
20400,下伊那郡,65633
20402,下伊那郡松川町,14122
20403,下伊那郡高森町,13476
20404,下伊那郡阿南町,5524
20407,下伊那郡阿智村,7072
20409,下伊那郡平谷村,539
20410,下伊那郡根羽村,1180
20411,下伊那郡下條村,4183
20412,下伊那郡売木村,653
20413,下伊那郡天龍村,1795
20414,下伊那郡泰阜村,1878
20415,下伊那郡喬木村,6897
20416,下伊那郡豊丘村,7083
20417,下伊那郡大鹿村,1231
20420,木曽郡,32047
20422,木曽郡上松町,5438
20423,木曽郡南木曽町,4994
20425,木曽郡木祖村,3328
20429,木曽郡王滝村,967
20430,木曽郡大桑村,4336
20432,木曽郡木曽町,12984
20440,東筑摩郡,39591
20446,東筑摩郡麻績村,3145
20448,東筑摩郡生坂村,2083
20449,東筑摩郡波田町,15210
20450,東筑摩郡山形村,8704
20451,東筑摩郡朝日村,4915
20452,東筑摩郡筑北村,5534
20480,北安曇郡,33346
20481,北安曇郡池田町,10656
20482,北安曇郡松川村,10050
20485,北安曇郡白馬村,9183
20486,北安曇郡小谷村,3457
20520,埴科郡,16223
20521,埴科郡坂城町,16223
20540,上高井郡,19346
20541,上高井郡小布施町,11486
20543,上高井郡高山村,7860
20560,下高井郡,24074
20561,下高井郡山ノ内町,14577
20562,下高井郡木島平村,5346
20563,下高井郡野沢温泉村,4151
20580,上水内郡,33332
20581,上水内郡信州新町,5334
20583,上水内郡信濃町,9829
20588,上水内郡小川村,3139
20589,上水内郡中条村,2332
20590,上水内郡飯綱町,12698
20600,下水内郡,2364
20602,下水内郡栄村,2364
21000,岐阜県,2089413
21201,岐阜市,411884
21202,大垣市,158966
21203,高山市,93915
21204,多治見市,115709
21205,関市,91877
21206,中津川市,83820
21207,美濃市,23244
21208,瑞浪市,40300
21209,羽島市,67906
21210,恵那市,55230
21211,美濃加茂市,49492
21212,土岐市,61308
21213,各務原市,145761
21214,可児市,95887
21215,山県市,30198
21216,瑞穂市,49141
21217,飛騨市,28084
21218,本巣市,35534
21219,郡上市,47250
21220,下呂市,37337
21221,海津市,39017
21300,羽島郡,45230
21302,羽島郡岐南町,23203
21303,羽島郡笠松町,22027
21340,養老郡,32553
21341,養老郡養老町,32553
21360,不破郡,36363
21361,不破郡垂井町,28040
21362,不破郡関ケ原町,8323
21380,安八郡,45518
21381,安八郡神戸町,20317
21382,安八郡輪之内町,9786
21383,安八郡安八町,15415
21400,揖斐郡,73795
21401,揖斐郡揖斐川町,25022
21403,揖斐郡大野町,24079
21404,揖斐郡池田町,24694
21420,本巣郡,18057
21421,本巣郡北方町,18057
21500,加茂郡,55032
21501,加茂郡坂祝町,7858
21502,加茂郡富加町,5643
21503,加茂郡川辺町,10774
21504,加茂郡七宗町,4845
21505,加茂郡八百津町,12810
21506,加茂郡白川町,10299
21507,加茂郡東白川村,2803
21520,可児郡,19215
21521,可児郡御嵩町,19215
21600,大野郡,1790
21604,大野郡白川村,1790
22000,静岡県,3773694
22100,静岡市,718623
22101,静岡市葵区,258326
22102,静岡市駿河区,209130
22103,静岡市清水区,251167
22130,浜松市,792104
22131,浜松市中区,234427
22132,浜松市東区,125053
22133,浜松市西区,112469
22134,浜松市南区,100679
22135,浜松市北区,93953
22136,浜松市浜北区,89658
22137,浜松市天竜区,35865
22203,沼津市,208749
22205,熱海市,40592
22206,三島市,112221
22207,富士宮市,124385
22208,伊東市,74326
22209,島田市,102642
22210,富士市,256266
22211,磐田市,166991
22212,焼津市,143234
22213,掛川市,115504
22214,藤枝市,143248
22215,御殿場市,87318
22216,袋井市,83008
22219,下田市,25549
22220,裾野市,53350
22221,湖西市,42357
22222,伊豆市,36074
22223,御前崎市,34892
22224,菊川市,45611
22225,伊豆の国市,50088
22226,牧之原市,49900
22300,賀茂郡,50637
22301,賀茂郡東伊豆町,14380
22302,賀茂郡河津町,8256
22304,賀茂郡南伊豆町,9760
22305,賀茂郡松崎町,8144
22306,賀茂郡西伊豆町,10097
22320,田方郡,38802
22325,田方郡函南町,38802
22340,駿東郡,92409
22341,駿東郡清水町,31777
22342,駿東郡長泉町,39894
22344,駿東郡小山町,20738
22360,富士郡,9716
22361,富士郡芝川町,9716
22420,榛原郡,38003
22424,榛原郡吉田町,29307
22429,榛原郡川根本町,8696
22460,周智郡,20219
22461,周智郡森町,20219
22500,浜名郡,16876
22503,浜名郡新居町,16876
23000,愛知県,7218350
23100,名古屋市,2173945
23101,名古屋市千種区,148391
23102,名古屋市東区,68602
23103,名古屋市北区,162385
23104,名古屋市西区,140073
23105,名古屋市中村区,128783
23106,名古屋市中区,67523
23107,名古屋市昭和区,97136
23108,名古屋市瑞穂区,103594
23109,名古屋市熱田区,62480
23110,名古屋市中川区,215218
23111,名古屋市港区,146762
23112,名古屋市南区,138551
23113,名古屋市守山区,162459
23114,名古屋市緑区,225692
23115,名古屋市名東区,154749
23116,名古屋市天白区,151547
23201,豊橋市,365143
23202,岡崎市,364757
23203,一宮市,379400
23204,瀬戸市,129587
23205,半田市,117290
23206,春日井市,300644
23207,豊川市,158442
23208,津島市,65930
23209,碧南市,70013
23210,刈谷市,140351
23211,豊田市,406821
23212,安城市,173066
23213,西尾市,103272
23214,蒲郡市,81515
23215,犬山市,73880
23216,常滑市,54173
23217,江南市,100223
23219,小牧市,144571
23220,稲沢市,134853
23221,新城市,51402
23222,東海市,106239
23223,大府市,82275
23224,知多市,84818
23225,知立市,65215
23226,尾張旭市,80386
23227,高浜市,42098
23228,岩倉市,46045
23229,豊明市,66203
23230,日進市,79527
23231,田原市,65571
23232,愛西市,66227
23233,清須市,56430
23234,北名古屋市,79603
23235,弥富市,42986
23300,愛知郡,87551
23302,愛知郡東郷町,40298
23304,愛知郡長久手町,47253
23340,西春日井郡,21507
23342,西春日井郡豊山町,13996
23345,西春日井郡春日町,7511
23360,丹羽郡,55473
23361,丹羽郡大口町,22018
23362,丹羽郡扶桑町,33455
23420,海部郡,156725
23421,海部郡七宝町,23047
23422,海部郡美和町,24023
23423,海部郡甚目寺町,39033
23424,海部郡大治町,29423
23425,海部郡蟹江町,36705
23427,海部郡飛島村,4494
23440,知多郡,159934
23441,知多郡阿久比町,24922
23442,知多郡東浦町,48654
23445,知多郡南知多町,21112
23446,知多郡美浜町,23764
23447,知多郡武豊町,41482
23480,幡豆郡,59456
23481,幡豆郡一色町,24190
23482,幡豆郡吉良町,22591
23483,幡豆郡幡豆町,12675
23500,額田郡,36252
23501,額田郡幸田町,36252
23520,西加茂郡,55622
23521,西加茂郡三好町,55622
23560,北設楽郡,11737
23561,北設楽郡設楽町,6210
23562,北設楽郡東栄町,4093
23563,北設楽郡豊根村,1434
23600,宝飯郡,21192
23603,宝飯郡小坂井町,21192
24000,三重県,1854050
24201,津市,282569
24202,四日市市,305038
24203,伊勢市,133544
24204,松阪市,167285
24205,桑名市,138467
24207,鈴鹿市,194512
24208,名張市,82571
24209,尾鷲市,21616
24210,亀山市,47711
24211,鳥羽市,22695
24212,熊野市,20465
24214,いなべ市,45427
24215,志摩市,58642
24216,伊賀市,96357
24300,桑名郡,6622
24303,桑名郡木曽岬町,6622
24320,員弁郡,25369
24324,員弁郡東員町,25369
24340,三重郡,62392
24341,三重郡菰野町,39942
24343,三重郡朝日町,8992
24344,三重郡川越町,13458
24440,多気郡,49639
24441,多気郡多気町,15664
24442,多気郡明和町,23227
24443,多気郡大台町,10748
24460,度会郡,51441
24461,度会郡玉城町,15286
24470,度会郡度会町,9098
24471,度会郡大紀町,10551
24472,度会郡南伊勢町,16506
24540,北牟婁郡,19492
24543,北牟婁郡紀北町,19492
24560,南牟婁郡,22196
24561,南牟婁郡御浜町,9807
24562,南牟婁郡紀宝町,12389
25000,滋賀県,1382321
25201,大津市,330041
25202,彦根市,109276
25203,長浜市,80838
25204,近江八幡市,68316
25206,草津市,117546
25207,守山市,75531
25208,栗東市,63445
25209,甲賀市,92659
25210,野洲市,49849
25211,湖南市,52899
25212,高島市,53859
25213,東近江市,114165
25214,米原市,41072
25380,蒲生郡,48284
25381,蒲生郡安土町,12158
25383,蒲生郡日野町,22802
25384,蒲生郡竜王町,13324
25420,愛知郡,19456
25425,愛知郡愛荘町,19456
25440,犬上郡,23292
25441,犬上郡豊郷町,7205
25442,犬上郡甲良町,7954
25443,犬上郡多賀町,8133
25480,東浅井郡,14702
25482,東浅井郡虎姫町,5605
25483,東浅井郡湖北町,9097
25500,伊香郡,27091
25501,伊香郡高月町,10237
25502,伊香郡木之本町,8308
25503,伊香郡余呉町,3854
25504,伊香郡西浅井町,4692
26000,京都府,2555650
26100,京都市,1386899
26101,京都市北区,112701
26102,京都市上京区,74903
26103,京都市左京区,151338
26104,京都市中京区,97816
26105,京都市東山区,38231
26106,京都市下京区,72620
26107,京都市南区,92695
26108,京都市右京区,189900
26109,京都市伏見区,274201
26110,京都市山科区,131381
26111,京都市西京区,151113
26201,福知山市,81156
26202,舞鶴市,90287
26203,綾部市,37453
26204,宇治市,189693
26205,宮津市,21013
26206,亀岡市,93407
26207,城陽市,80571
26208,向日市,54743
26209,長岡京市,78948
26210,八幡市,73325
26211,京田辺市,62098
26212,京丹後市,62255
26213,南丹市,34672
26214,木津川市,68443
26300,乙訓郡,15476
26303,乙訓郡大山崎町,15476
26320,久世郡,16618
26322,久世郡久御山町,16618
26340,綴喜郡,18439
26343,綴喜郡井手町,8386
26344,綴喜郡宇治田原町,10053
26360,相楽郡,45791
26364,相楽郡笠置町,1797
26365,相楽郡和束町,4932
26366,相楽郡精華町,35747
26367,相楽郡南山城村,3315
26400,船井郡,16978
26407,船井郡京丹波町,16978
26460,与謝郡,27385
26463,与謝郡伊根町,2628
26465,与謝郡与謝野町,24757
27000,大阪府,8676622
27100,大阪市,2525153
27102,大阪市都島区,97983
27103,大阪市福島区,62780
27104,大阪市此花区,65095
27106,大阪市西区,75366
27107,大阪市港区,83768
27108,大阪市大正区,71169
27109,大阪市天王寺区,61867
27111,大阪市浪速区,50392
27113,大阪市西淀川区,95554
27114,大阪市東淀川区,168032
27115,大阪市東成区,73059
27116,大阪市生野区,103991
27117,大阪市旭区,91916
27118,大阪市城東区,162982
27119,大阪市阿倍野区,102794
27120,大阪市住吉区,152406
27121,大阪市東住吉区,130906
27122,大阪市西成区,110254
27123,大阪市淀川区,163517
27124,大阪市鶴見区,109284
27125,大阪市住之江区,126539
27126,大阪市平野区,197326
27127,大阪市北区,97658
27128,大阪市中央区,70515
27140,堺市,835492
27141,堺市堺区,143163
27142,堺市中区,121926
27143,堺市東区,86742
27144,堺市西区,134242
27145,堺市南区,156663
27146,堺市北区,153521
27147,堺市美原区,39235
27202,岸和田市,201701
27203,豊中市,389570
27204,池田市,102320
27205,吹田市,347896
27206,泉大津市,76813
27207,高槻市,355483
27208,貝塚市,90150
27209,守口市,145471
27210,枚方市,406253
27211,茨木市,269573
27212,八尾市,265518
27213,泉佐野市,102103
27214,富田林市,120547
27215,寝屋川市,240424
27216,河内長野市,115570
27217,松原市,125670
27218,大東市,125384
27219,和泉市,182678
27220,箕面市,125515
27221,柏原市,73892
27222,羽曳野市,118780
27223,門真市,128908
27224,摂津市,82758
27225,高石市,60014
27226,藤井寺市,66052
27227,東大阪市,488613
27228,泉南市,65278
27229,四條畷市,57095
27230,交野市,78470
27231,大阪狭山市,57600
27232,阪南市,58252
27300,三島郡,29382
27301,三島郡島本町,29382
27320,豊能郡,36231
27321,豊能郡豊能町,23631
27322,豊能郡能勢町,12600
27340,泉北郡,17690
27341,泉北郡忠岡町,17690
27360,泉南郡,70884
27361,泉南郡熊取町,44419
27362,泉南郡田尻町,8114
27366,泉南郡岬町,18351
27380,南河内郡,37439
27381,南河内郡太子町,14415
27382,南河内郡河南町,16613
27383,南河内郡千早赤阪村,6411
28000,兵庫県,5586254
28100,神戸市,1508200
28101,神戸市東灘区,203512
28102,神戸市灘区,124508
28105,神戸市兵庫区,106714
28106,神戸市長田区,98131
28107,神戸市須磨区,166463
28108,神戸市垂水区,222296
28109,神戸市北区,227636
28110,神戸市中央区,111132
28111,神戸市西区,247808
28201,姫路市,533443
28202,尼崎市,459933
28203,明石市,293537
28204,西宮市,468887
28205,洲本市,49575
28206,芦屋市,93372
28207,伊丹市,195799
28208,相生市,31875
28209,豊岡市,89286
28210,加古川市,266984
28212,赤穂市,51524
28213,西脇市,44208
28214,宝塚市,226315
28215,三木市,82427
28216,高砂市,95746
28217,川西市,159986
28218,小野市,49813
28219,三田市,113183
28220,加西市,48129
28221,篠山市,44962
28222,養父市,27883
28223,丹波市,70460
28224,南あわじ市,52448
28225,朝来市,34369
28226,淡路市,49322
28227,宍粟市,43805
28228,加東市,39852
28229,たつの市,81405
28300,川辺郡,32404
28301,川辺郡猪名川町,32404
28360,多可郡,24133
28365,多可郡多可町,24133
28380,加古郡,65841
28381,加古郡稲美町,31962
28382,加古郡播磨町,33879
28440,神崎郡,46434
28442,神崎郡市川町,14029
28443,神崎郡福崎町,19369
28446,神崎郡神河町,13036
28460,揖保郡,34086
28464,揖保郡太子町,34086
28480,赤穂郡,17511
28481,赤穂郡上郡町,17511
28500,佐用郡,20463
28501,佐用郡佐用町,20463
28580,美方郡,38654
28585,美方郡香美町,21431
28586,美方郡新温泉町,17223
29000,奈良県,1414970
29201,奈良市,365655
29202,大和高田市,70787
29203,大和郡山市,90574
29204,天理市,68001
29205,橿原市,124382
29206,桜井市,61114
29207,五條市,36263
29208,御所市,31010
29209,生駒市,117761
29210,香芝市,74217
29211,葛城市,35966
29212,宇陀市,36376
29320,山辺郡,4423
29322,山辺郡山添村,4423
29340,生駒郡,79940
29342,生駒郡平群町,20448
29343,生駒郡三郷町,23029
29344,生駒郡斑鳩町,28442
29345,生駒郡安堵町,8021
29360,磯城郡,49346
29361,磯城郡川西町,8906
29362,磯城郡三宅町,7610
29363,磯城郡田原本町,32830
29380,宇陀郡,4186
29385,宇陀郡曽爾村,1949
29386,宇陀郡御杖村,2237
29400,高市郡,14098
29401,高市郡高取町,7845
29402,高市郡明日香村,6253
29420,北葛城郡,100169
29424,北葛城郡上牧町,24467
29425,北葛城郡王寺町,22393
29426,北葛城郡広陵町,33862
29427,北葛城郡河合町,19447
29440,吉野郡,50702
29441,吉野郡吉野町,9483
29442,吉野郡大淀町,20001
29443,吉野郡下市町,7246
29444,吉野郡黒滝村,970
29446,吉野郡天川村,1824
29447,吉野郡野迫川村,550
29449,吉野郡十津川村,4183
29450,吉野郡下北山村,1228
29451,吉野郡上北山村,708
29452,吉野郡川上村,1947
29453,吉野郡東吉野村,2562
30000,和歌山県,1038729
30201,和歌山市,381494
30202,海南市,57577
30203,橋本市,68367
30204,有田市,32074
30205,御坊市,26043
30206,田辺市,82537
30207,新宮市,32599
30208,紀の川市,68651
30209,岩出市,52077
30300,海草郡,11196
30304,海草郡紀美野町,11196
30340,伊都郡,28674
30341,伊都郡かつらぎ町,19389
30343,伊都郡九度山町,5326
30344,伊都郡高野町,3959
30360,有田郡,50437
30361,有田郡湯浅町,14013
30362,有田郡広川町,7925
30366,有田郡有田川町,28499
30380,日高郡,58086
30381,日高郡美浜町,8284
30382,日高郡日高町,7789
30383,日高郡由良町,7102
30390,日高郡印南町,9356
30391,日高郡みなべ町,14432
30392,日高郡日高川町,11123
30400,西牟婁郡,44144
30401,西牟婁郡白浜町,23760
30404,西牟婁郡上富田町,15305
30406,西牟婁郡すさみ町,5079
30420,東牟婁郡,44773
30421,東牟婁郡那智勝浦町,17936
30422,東牟婁郡太地町,3548
30424,東牟婁郡古座川町,3357
30427,東牟婁郡北山村,506
30428,東牟婁郡串本町,19426
31000,鳥取県,598485
31201,鳥取市,196587
31202,米子市,148873
31203,倉吉市,51124
31204,境港市,36416
31300,岩美郡,13149
31302,岩美郡岩美町,13149
31320,八頭郡,32258
31325,八頭郡若桜町,4214
31328,八頭郡智頭町,8424
31329,八頭郡八頭町,19620
31360,東伯郡,60867
31364,東伯郡三朝町,7446
31370,東伯郡湯梨浜町,17747
31371,東伯郡琴浦町,19456
31372,東伯郡北栄町,16218
31380,西伯郡,45702
31384,西伯郡日吉津村,3271
31386,西伯郡大山町,18557
31389,西伯郡南部町,11945
31390,西伯郡伯耆町,11929
31400,日野郡,13509
31401,日野郡日南町,5946
31402,日野郡日野町,3972
31403,日野郡江府町,3591
32000,島根県,727793
32201,松江市,192612
32202,浜田市,59944
32203,出雲市,145922
32204,益田市,51367
32205,大田市,39784
32206,安来市,43309
32207,江津市,26684
32209,雲南市,44019
32300,八束郡,14536
32304,八束郡東出雲町,14536
32340,仁多郡,15261
32343,仁多郡奥出雲町,15261
32380,飯石郡,5730
32386,飯石郡飯南町,5730
32400,簸川郡,28004
32401,簸川郡斐川町,28004
32440,邑智郡,22130
32441,邑智郡川本町,3956
32448,邑智郡美郷町,5725
32449,邑智郡邑南町,12449
32500,鹿足郡,16025
32501,鹿足郡津和野町,8962
32505,鹿足郡吉賀町,7063
32520,隠岐郡,22466
32525,隠岐郡海士町,2370
32526,隠岐郡西ノ島町,3334
32527,隠岐郡知夫村,663
32528,隠岐郡隠岐の島町,16099
33000,岡山県,1943864
33201,岡山市,687136
33202,倉敷市,473743
33203,津山市,108169
33204,玉野市,66470
33205,笠岡市,55140
33207,井原市,45363
33208,総社市,66615
33209,高梁市,35164
33210,新見市,34946
33211,備前市,39583
33212,瀬戸内市,39281
33213,赤磐市,44972
33214,真庭市,51704
33215,美作市,32316
33216,浅口市,37625
33340,和気郡,15981
33346,和気郡和気町,15981
33420,都窪郡,12205
33423,都窪郡早島町,12205
33440,浅口郡,11000
33445,浅口郡里庄町,11000
33460,小田郡,15717
33461,小田郡矢掛町,15717
33580,真庭郡,1048
33586,真庭郡新庄村,1048
33600,苫田郡,14477
33606,苫田郡鏡野町,14477
33620,勝田郡,17835
33622,勝田郡勝央町,11431
33623,勝田郡奈義町,6404
33640,英田郡,1603
33643,英田郡西粟倉村,1603
33660,久米郡,22225
33663,久米郡久米南町,5633
33666,久米郡美咲町,16592
33680,加賀郡,13546
33681,加賀郡吉備中央町,13546
34000,広島県,2859300
34100,広島市,1153579
34101,広島市中区,122190
34102,広島市東区,119604
34103,広島市南区,135964
34104,広島市西区,182155
34105,広島市安佐南区,226086
34106,広島市安佐北区,153387
34107,広島市安芸区,78669
34108,広島市佐伯区,135524
34202,呉市,246331
34203,竹原市,29860
34204,三原市,102240
34205,尾道市,149335
34207,福山市,463817
34208,府中市,44669
34209,三次市,58416
34210,庄原市,41499
34211,大竹市,29389
34212,東広島市,177517
34213,廿日市市,117667
34214,安芸高田市,32414
34215,江田島市,27821
34300,安芸郡,117882
34302,安芸郡府中町,51019
34304,安芸郡海田町,27916
34307,安芸郡熊野町,25579
34309,安芸郡坂町,13368
34360,山県郡,28285
34368,山県郡安芸太田町,7872
34369,山県郡北広島町,20413
34420,豊田郡,8783
34431,豊田郡大崎上島町,8783
34460,世羅郡,18524
34462,世羅郡世羅町,18524
34540,神石郡,11272
34545,神石郡神石高原町,11272
35000,山口県,1471715
35201,下関市,283649
35202,宇部市,173401
35203,山口市,187648
35204,萩市,56196
35206,防府市,118371
35207,下松市,55568
35208,岩国市,147571
35210,光市,54530
35211,長門市,39807
35212,柳井市,35726
35213,美祢市,29175
35215,周南市,152365
35216,山陽小野田市,66006
35300,大島郡,20266
35305,大島郡周防大島町,20266
35320,玖珂郡,6594
35321,玖珂郡和木町,6594
35340,熊毛郡,33432
35341,熊毛郡上関町,3667
35343,熊毛郡田布施町,16535
35344,熊毛郡平生町,13230
35500,阿武郡,11410
35502,阿武郡阿武町,3966
35504,阿武郡阿東町,7444
36000,徳島県,800825
36201,徳島市,259346
36202,鳴門市,63002
36203,小松島市,41856
36204,阿南市,78606
36205,吉野川市,45596
36206,阿波市,41595
36207,美馬市,33560
36208,三好市,32393
36300,勝浦郡,8159
36301,勝浦郡勝浦町,6153
36302,勝浦郡上勝町,2006
36320,名東郡,2862
36321,名東郡佐那河内村,2862
36340,名西郡,33553
36341,名西郡石井町,26786
36342,名西郡神山町,6767
36360,那賀郡,10602
36368,那賀郡那賀町,10602
36380,海部郡,24898
36383,海部郡牟岐町,5191
36387,海部郡美波町,8277
36388,海部郡海陽町,11430
36400,板野郡,97425
36401,板野郡松茂町,15073
36402,板野郡北島町,21735
36403,板野郡藍住町,33098
36404,板野郡板野町,14321
36405,板野郡上板町,13198
36460,美馬郡,11465
36468,美馬郡つるぎ町,11465
36480,三好郡,15907
36489,三好郡東みよし町,15907
37000,香川県,1016540
37201,高松市,423119
37202,丸亀市,111963
37203,坂出市,57768
37204,善通寺市,34229
37205,観音寺市,64631
37206,さぬき市,54412
37207,東かがわ市,35683
37208,三豊市,71386
37320,小豆郡,33083
37322,小豆郡土庄町,16250
37324,小豆郡小豆島町,16833
37340,木田郡,29182
37341,木田郡三木町,29182
37360,香川郡,3336
37364,香川郡直島町,3336
37380,綾歌郡,43118
37386,綾歌郡宇多津町,17286
37387,綾歌郡綾川町,25832
37400,仲多度郡,54630
37403,仲多度郡琴平町,10498
37404,仲多度郡多度津町,23832
37406,仲多度郡まんのう町,20300
38000,愛媛県,1464307
38201,松山市,514372
38202,今治市,173148
38203,宇和島市,88055
38204,八幡浜市,39981
38205,新居浜市,125689
38206,西条市,114786
38207,大洲市,49564
38210,伊予市,39840
38213,四国中央市,93574
38214,西予市,44127
38215,東温市,34831
38340,越智郡,7676
38356,越智郡上島町,7676
38380,上浮穴郡,10625
38386,上浮穴郡久万高原町,10625
38400,伊予郡,54020
38401,伊予郡松前町,31411
38402,伊予郡砥部町,22609
38420,喜多郡,19322
38422,喜多郡内子町,19322
38440,西宇和郡,11920
38442,西宇和郡伊方町,11920
38480,北宇和郡,16723
38484,北宇和郡松野町,4597
38488,北宇和郡鬼北町,12126
38500,南宇和郡,26054
38506,南宇和郡愛南町,26054
39000,高知県,777080
39201,高知市,339963
39202,室戸市,17007
39203,安芸市,20135
39204,南国市,49853
39205,土佐市,29426
39206,須崎市,25150
39208,宿毛市,23339
39209,土佐清水市,16940
39210,四万十市,36593
39211,香南市,33930
39212,香美市,28574
39300,安芸郡,19915
39301,安芸郡東洋町,3223
39302,安芸郡奈半利町,3750
39303,安芸郡田野町,3111
39304,安芸郡安田町,3195
39305,安芸郡北川村,1490
39306,安芸郡馬路村,1062
39307,安芸郡芸西村,4084
39340,長岡郡,9182
39341,長岡郡本山町,4021
39344,長岡郡大豊町,5161
39360,土佐郡,4993
39363,土佐郡土佐町,4520
39364,土佐郡大川村,473
39380,吾川郡,34144
39386,吾川郡いの町,27038
39387,吾川郡仁淀川町,7106
39400,高岡郡,66273
39401,高岡郡中土佐町,8249
39402,高岡郡佐川町,14375
39403,高岡郡越知町,6801
39405,高岡郡檮原町,4010
39410,高岡郡日高村,5870
39411,高岡郡津野町,6851
39412,高岡郡四万十町,20117
39420,幡多郡,21663
39424,幡多郡大月町,6389
39427,幡多郡三原村,1815
39428,幡多郡黒潮町,13459
40000,福岡県,5031870
40100,北九州市,981016
40101,北九州市門司区,108293
40103,北九州市若松区,86945
40105,北九州市戸畑区,62537
40106,北九州市小倉北区,177652
40107,北九州市小倉南区,215331
40108,北九州市八幡東区,72846
40109,北九州市八幡西区,257412
40130,福岡市,1384820
40131,福岡市東区,273459
40132,福岡市博多区,191471
40133,福岡市中央区,162040
40134,福岡市南区,242228
40135,福岡市西区,185987
40136,福岡市城南区,120672
40137,福岡市早良区,208963
40202,大牟田市,128122
40203,久留米市,303233
40204,直方市,58869
40205,飯塚市,132220
40206,田川市,51200
40207,柳川市,73231
40210,八女市,42261
40211,筑後市,48583
40212,大川市,38805
40213,行橋市,71993
40214,豊前市,28004
40215,中間市,46206
40216,小郡市,58967
40217,筑紫野市,99849
40218,春日市,108561
40219,大野城市,94287
40220,宗像市,94780
40221,太宰府市,68601
40222,前原市,69333
40223,古賀市,57640
40224,福津市,55819
40225,うきは市,32925
40226,宮若市,31325
40227,嘉麻市,45003
40228,朝倉市,58789
40229,みやま市,42461
40300,筑紫郡,49322
40305,筑紫郡那珂川町,49322
40340,糟屋郡,211547
40341,糟屋郡宇美町,37832
40342,糟屋郡篠栗町,31637
40343,糟屋郡志免町,42772
40344,糟屋郡須惠町,25902
40345,糟屋郡新宮町,24071
40348,糟屋郡久山町,8283
40349,糟屋郡粕屋町,41050
40380,遠賀郡,97939
40381,遠賀郡芦屋町,15842
40382,遠賀郡水巻町,30231
40383,遠賀郡岡垣町,32306
40384,遠賀郡遠賀町,19560
40400,鞍手郡,26867
40401,鞍手郡小竹町,8979
40402,鞍手郡鞍手町,17888
40420,嘉穂郡,14358
40421,嘉穂郡桂川町,14358
40440,朝倉郡,31952
40447,朝倉郡筑前町,29299
40448,朝倉郡東峰村,2653
40460,糸島郡,31203
40462,糸島郡二丈町,13421
40463,糸島郡志摩町,17782
40500,三井郡,15570
40503,三井郡大刀洗町,15570
40520,三潴郡,14549
40522,三潴郡大木町,14549
40540,八女郡,49256
40541,八女郡黒木町,13065
40543,八女郡立花町,11434
40544,八女郡広川町,19822
40545,八女郡矢部村,1600
40546,八女郡星野村,3335
40600,田川郡,89568
40601,田川郡香春町,12717
40602,田川郡添田町,11786
40604,田川郡糸田町,10111
40605,田川郡川崎町,19968
40608,田川郡大任町,5807
