14216,座間市役所,35.48864000,139.40763700
14217,南足柄市役所,35.32063300,139.09972900
14218,綾瀬市役所,35.43716100,139.42634800
15100,新潟市役所,37.91612800,139.03640200
15202,長岡市役所,37.44658700,138.85122400
15204,三条市役所,37.63676800,138.96170000
15205,柏崎市役所,37.37196800,138.55883500
15206,新発田市役所,37.95088300,139.32789800
15208,小千谷市役所,37.31435000,138.79509700
15209,加茂市役所,37.66633500,139.04022000
15210,十日町市役所,37.12758800,138.75571000
15211,見附市役所,37.53149600,138.91272400
15212,村上市役所,38.22399000,139.48004000
15213,燕市役所,37.67314900,138.88224900
15216,糸魚川市役所,37.03902500,137.86265800
15217,妙高市役所,37.02526500,138.25348500
15218,五泉市役所,37.74448300,139.18256800
15222,上越市役所,37.14787300,138.23603900
15223,阿賀野市役所,37.83450900,139.22600200
15224,佐渡市役所,38.01830200,138.36813800
15225,魚沼市役所,37.23010300,138.96143400
15226,南魚沼市役所,37.06552200,138.87608100
15227,胎内市役所,38.05970800,139.41035000
16201,富山市役所,36.69598200,137.21344900
16202,高岡市役所,36.75409900,137.02571700
16204,魚津市役所,36.82736700,137.40919000
16205,氷見市役所,36.85597800,136.97286800
16206,滑川市役所,36.76439400,137.34118000
16207,黒部市役所,36.87359000,137.44909500
16208,砺波市役所,36.64746700,136.96216700
16209,小矢部市役所,36.67553100,136.86865300
16210,南砺市役所,36.58804900,136.91951100
16211,射水市役所,36.71222200,137.09955900
17201,金沢市役所,36.56105100,136.65663300
17202,七尾市役所,37.04310800,136.96729600
17203,小松市役所,36.40835700,136.44558800
17204,輪島市役所,37.39055700,136.89918500
17205,珠洲市役所,37.43636900,137.26040600
17206,加賀市役所,36.30266900,136.31468500
17207,羽咋市役所,36.89359900,136.77899900
17209,かほく市役所,36.71997300,136.70666800
17210,白山市役所,36.51442700,136.56583300
17211,能美市役所,36.44688800,136.55402800
17212,野々市市役所,36.51946600,136.60968500
18201,福井市役所,36.06412000,136.21945200
18202,敦賀市役所,35.64522200,136.05554400
18204,小浜市役所,35.49559300,135.74664700
18205,大野市役所,35.98056400,136.48769200
18206,勝山市役所,36.06091700,136.50054200
18207,鯖江市役所,35.95656500,136.18423800
18208,あわら市役所,36.21136100,136.22901200
18209,越前市役所,35.90347100,136.16867200
18210,坂井市役所,36.16690200,136.23128700
19201,甲府市役所,35.66203333,138.56833862
19202,富士吉田市役所,35.48749900,138.80785700
19204,都留市役所,35.55156500,138.90547000
19205,山梨市役所,35.69342902,138.68695504
19206,大月市役所,35.61047400,138.94004100
19207,韮崎市役所,35.70880400,138.44619200
19208,南アルプス市役所,35.60836100,138.46500500
19209,北杜市役所,35.77650100,138.42353700
19210,甲斐市役所,35.66082900,138.51579600
19211,笛吹市役所,35.64729600,138.63973000
19212,上野原市役所,35.63030100,139.10875100
19213,甲州市役所,35.70516000,138.72926500
19214,中央市役所,35.59964300,138.51726900
20201,長野市役所,36.64863100,138.19428659
20202,松本市役所,36.23809600,137.97199200
20203,上田市役所,36.40194200,138.24906900
20204,岡谷市役所,36.06700300,138.04955700
